0001;26/03/2025;57;59;50366.71;656
0001;17/03/2025;57;59;321042.35;656
0001;20/03/2025;57;59;552717.50;656
0001;07/03/2025;57;59;10576.18;656
0001;28/03/2025;57;59;484989.70;656
0001;12/03/2025;57;59;52923.02;656
0001;06/03/2025;57;59;38862.41;656
0001;13/03/2025;57;59;124777.14;656
0001;31/03/2025;60;61;6470.18;656
0001;19/03/2025;60;61;40863.49;656
0001;20/03/2025;60;61;52862.37;656
0001;13/03/2025;60;61;105815.71;656
0001;11/03/2025;60;61;68379.83;656
0001;28/03/2025;67;68;145447.96;656
0001;13/03/2025;67;68;107293.97;656
0001;19/03/2025;67;68;8240.51;656
0001;31/03/2025;64;65;53009.71;656
0001;10/03/2025;64;65;13665.81;656
0001;20/03/2025;64;65;183672.17;656
0001;14/03/2025;64;65;123857.67;656
0001;13/03/2025;64;65;92187.75;656
0001;27/03/2025;64;65;131736.09;656
0001;25/03/2025;59;57;720108.72;444
0001;27/03/2025;59;57;109170.57;444
0001;31/03/2025;59;57;372869.13;444
0001;11/03/2025;59;57;62646.36;444
0001;18/03/2025;59;57;51088.35;444
0001;21/03/2025;59;57;140069.90;444
0001;24/03/2025;59;57;15980.24;444
0001;05/03/2025;59;57;63380.66;444
0001;10/03/2025;59;57;36756.33;444
0001;14/03/2025;59;57;19817.52;444
0001;19/03/2025;59;57;16922.98;444
0001;10/03/2025;61;60;104073.32;444
0001;27/03/2025;61;60;7857.97;444
0001;05/03/2025;61;60;8602.35;444
0001;21/03/2025;61;60;26595.05;444
0001;25/03/2025;61;60;13405.60;444
0001;26/03/2025;61;60;7371.52;444
0001;12/03/2025;61;60;14566.92;444
0001;14/03/2025;61;60;1897.32;444
0001;17/03/2025;61;60;9031.68;444
0001;18/03/2025;61;60;14741.82;444
0001;06/03/2025;61;60;40984.59;444
0001;07/03/2025;61;60;6748.61;444
0001;28/03/2025;61;60;8702.56;444
0001;24/03/2025;61;60;10785.42;444
0001;17/03/2025;64;198;100000.00;609
0001;10/03/2025;57;198;200000.00;609
0001;11/03/2025;57;198;300000.00;609
0001;13/03/2025;57;198;250000.00;609
0001;25/03/2025;57;198;400000.00;609
0001;31/03/2025;57;198;200000.00;609
0001;21/03/2025;65;64;47128.38;444
0001;11/03/2025;65;64;67951.58;444
0001;25/03/2025;65;64;21111.59;444
0001;18/03/2025;65;64;66822.22;444
0001;05/03/2025;65;64;12028.56;444
0001;06/03/2025;65;64;66169.91;444
0001;26/03/2025;65;64;43294.00;444
0001;07/03/2025;65;64;64385.72;444
0001;12/03/2025;65;64;3078.93;444
0001;17/03/2025;65;64;71125.74;444
0001;24/03/2025;65;64;54947.37;444
0001;28/03/2025;65;64;34128.75;444
0001;19/03/2025;65;64;64300.64;444
0001;31/03/2025;57;64;100000.00;609
0001;26/03/2025;68;67;33218.00;444
0001;31/03/2025;68;67;2796.72;444
0001;10/03/2025;68;67;32800.00;444
0001;17/03/2025;68;67;33558.00;444
0001;25/03/2025;68;67;7493.02;444
0001;18/03/2025;68;67;4872.00;444
0001;14/03/2025;68;67;8175.30;444
0001;11/03/2025;68;67;17797.20;444
0001;12/03/2025;68;67;9000.00;444
0001;27/03/2025;68;67;22333.00;444
0001;05/03/2025;68;67;19026.60;444
0001;07/03/2025;68;67;6987.00;444
0001;06/03/2025;68;67;51689.45;444
0001;20/03/2025;68;67;12706.00;444
0001;21/03/2025;68;67;111961.46;444
0001;24/03/2025;68;67;1868.14;444
0001;28/03/2025;57;67;180000.00;609
0001;17/03/2025;64;174;200000.00;609
0001;18/03/2025;64;174;130000.00;609
0001;31/03/2025;64;174;55000.00;609
0001;10/03/2025;60;174;150000.00;609
0001;10/03/2025;60;174;250000.00;609
0001;19/03/2025;198;174;109000.00;609
0001;21/03/2025;198;174;80000.00;609
0001;27/03/2025;57;174;300000.00;609
0001;05/03/2025;57;174;245000.00;609
0001;25/03/2025;57;174;170000.00;609
0001;31/03/2025;57;174;320000.00;609
0001;17/03/2025;57;174;200000.00;609
0001;06/03/2025;13;13;31034.90;609
0001;20/03/2025;13;13;50000.00;609
0001;11/03/2025;198;13;5000.00;466
0001;18/03/2025;67;71;200.00;609
0006;11/03/2025;712;13;6000.00;466
0001;11/03/2025;67;2256;6000.00;466
0006;06/03/2025;712;13;2000.00;466
0001;06/03/2025;67;2256;2000.00;466
0006;28/03/2025;712;13;2000.00;466
0001;28/03/2025;67;2256;2000.00;466
0006;19/03/2025;712;13;4000.00;466
0001;19/03/2025;67;2256;4000.00;466
0006;17/03/2025;712;13;4000.00;466
0001;17/03/2025;67;2256;4000.00;466
0006;21/03/2025;712;13;4000.00;466
0001;21/03/2025;67;2256;4000.00;466
0006;05/03/2025;712;13;2000.00;466
0001;05/03/2025;67;2256;2000.00;466
0006;12/03/2025;712;13;4000.00;466
0001;12/03/2025;67;2256;4000.00;466
0005;28/03/2025;712;13;4800.00;466
0001;28/03/2025;67;2054;4800.00;466
0005;20/03/2025;712;13;10000.00;466
0001;20/03/2025;67;2054;10000.00;466
0005;21/03/2025;712;13;8800.00;466
0001;21/03/2025;67;2054;8800.00;466
0005;11/03/2025;712;13;7800.00;466
0001;11/03/2025;67;2054;7800.00;466
0005;26/03/2025;712;13;8100.00;466
0001;26/03/2025;67;2054;8100.00;466
0005;25/03/2025;712;13;7400.00;466
0001;25/03/2025;67;2054;7400.00;466
0005;10/03/2025;712;13;7050.00;466
0001;10/03/2025;67;2054;7050.00;466
0005;13/03/2025;712;13;4000.00;466
0001;13/03/2025;67;2054;4000.00;466
0003;14/03/2025;712;13;1900.00;466
0001;14/03/2025;67;1000;1900.00;466
0003;18/03/2025;712;13;1900.00;466
0001;18/03/2025;67;1000;1900.00;466
0003;10/03/2025;712;13;24000.00;466
0001;10/03/2025;67;1000;24000.00;466
0003;28/03/2025;712;13;4392.00;466
0001;28/03/2025;67;1000;4392.00;466
0004;05/03/2025;712;13;8600.00;466
0001;05/03/2025;67;2053;8600.00;466
0004;27/03/2025;712;13;15000.00;466
0001;27/03/2025;67;2053;15000.00;466
0004;21/03/2025;712;13;11300.00;466
0001;21/03/2025;67;2053;11300.00;466
