1;1;4;001;05/03/25;05/03/25;35;4500,00;0,00;9005;432463;0,00;0,00
1;1;225;001;05/03/25;05/03/25;1977;1821,60;0,00;9005;142810;0,00;0,00
1;1;6228;001;05/03/25;05/03/25;13942;11557,50;0,00;9005;4636;0,00;0,00
2;1;223;001;05/03/25;05/03/25;1978;1062,60;0,00;9993;142810;0,00;0,00
2;1;6226;001;05/03/25;05/03/25;13944;3479,00;0,00;9993;4636;0,00;0,00
3;1;6227;001;05/03/25;05/03/25;13943;3306,00;0,00;9993;4636;0,00;0,00
3;1;224;001;05/03/25;05/03/25;1979;1062,60;0,00;9993;142810;0,00;0,00
3;1;65;001;05/03/25;05/03/25;38042;518,90;0,00;9993;203410;0,00;0,00
4;1;222;001;05/03/25;05/03/25;1980;607,20;0,00;9993;142810;0,00;0,00
1;1;9;001;05/03/25;05/03/25;227674;1013,80;0,00;9005;57;0,00;0,00
3;1;5;001;05/03/25;05/03/25;154553;460,00;0,00;9993;262596;0,00;0,00
3;1;4;001;05/03/25;05/03/25;154550;360,00;0,00;9993;262596;0,00;0,00
1;1;185;001;05/03/25;05/03/25;60174;3867,43;0,00;9005;172131;0,00;0,00
1;1;116;001;05/03/25;05/03/25;12675;4816,80;0,00;9005;1357;0,00;0,00
1;1;188;001;05/03/25;05/03/25;60254;3760,00;0,00;9005;172131;0,00;0,00
1;1;1;001;05/03/25;05/03/25;30255;389,77;0,00;9005;224785;0,00;0,00
1;1;1;001;05/03/25;05/03/25;30255;389,77;0,00;9005;224785;0,00;0,00
1;1;225;001;05/03/25;05/03/25;374956;60504,54;0,00;9005;200053;0,00;0,00
1;1;11;001;05/03/25;05/03/25;1007;538,00;0,00;9005;28588;0,00;0,00
1;1;215;001;05/03/25;05/03/25;129012;9573,51;0,00;9005;174868;0,00;0,00
1;1;214;001;05/03/25;05/03/25;129009;7293,00;0,00;9005;174868;0,00;0,00
1;1;226;001;05/03/25;05/03/25;374959;8663,53;0,00;9005;200053;0,00;0,00
1;1;38;001;05/03/25;05/03/25;6623;470,00;0,00;9005;286154;0,00;0,00
1;1;75;001;05/03/25;05/03/25;6631;509,66;0,00;9005;223025;0,00;0,00
2;1;728;001;05/03/25;05/03/25;1277178;20060,17;0,00;9993;142296;0,00;0,00
2;1;726;001;05/03/25;05/03/25;1277176;19278,44;0,00;9993;142296;0,00;0,00
2;1;727;001;05/03/25;05/03/25;1277177;19782,78;0,00;9993;142296;0,00;0,00
2;1;725;001;05/03/25;05/03/25;1277175;20413,21;0,00;9993;142296;0,00;0,00
2;1;724;001;05/03/25;05/03/25;1277174;19997,13;0,00;9993;142296;0,00;0,00
2;1;723;001;05/03/25;05/03/25;1277173;20350,17;0,00;9993;142296;0,00;0,00
3;1;200;001;05/03/25;05/03/25;60586;2707,20;0,00;9993;172131;0,00;0,00
1;1;672;001;05/03/25;05/03/25;1277605;19536,07;0,00;9007;142296;0,00;0,00
1;1;673;001;05/03/25;05/03/25;1277606;19724,76;0,00;9007;142296;0,00;0,00
1;1;675;001;05/03/25;05/03/25;1277608;19888,29;0,00;9007;142296;0,00;0,00
1;1;674;001;05/03/25;05/03/25;1277607;18781,29;0,00;9007;142296;0,00;0,00
1;1;676;001;05/03/25;05/03/25;1277609;18793,87;0,00;9007;142296;0,00;0,00
1;1;40;001;05/03/25;05/03/25;302294;20092,51;0,00;9005;200027;0,00;0,00
1;1;677;001;05/03/25;05/03/25;1277610;18881,93;0,00;9007;142296;0,00;0,00
1;1;12;001;05/03/25;05/03/25;1089;494,90;0,00;9005;28588;0,00;0,00
3;1;1234;001;05/03/25;05/03/25;8901;5065,94;0,00;9993;64614;0,00;0,00
1;1;1224;001;05/03/25;05/03/25;8908;1384,93;0,00;9005;64614;0,00;0,00
1;1;1225;001;05/03/25;05/03/25;8909;1428,90;0,00;9005;64614;0,00;0,00
3;1;222;001;05/03/25;05/03/25;130396;9493,55;0,00;9993;174868;0,00;0,00
1;1;13;001;05/03/25;05/03/25;39638;2950,00;0,00;9005;107956;0,00;0,00
1;1;1226;001;05/03/25;05/03/25;8927;333,00;0,00;9005;64614;0,00;0,00
1;1;1710;001;05/03/25;05/03/25;210411;13409,08;0,00;9005;141383;0,00;0,00
1;1;1711;001;05/03/25;05/03/25;210412;13419,15;0,00;9005;141383;0,00;0,00
1;1;1712;001;05/03/25;05/03/25;210413;12664,13;0,00;9005;141383;0,00;0,00
1;1;1713;001;05/03/25;05/03/25;210414;12704,40;0,00;9005;141383;0,00;0,00
1;1;1714;001;05/03/25;05/03/25;210415;12764,80;0,00;9005;141383;0,00;0,00
3;1;10;001;05/03/25;05/03/25;8254;756,68;0,00;9993;286180;0,00;0,00
1;1;1715;001;05/03/25;05/03/25;210450;23542,68;0,00;9005;141383;0,00;0,00
1;1;1716;001;05/03/25;05/03/25;210451;22998,19;0,00;9005;141383;0,00;0,00
1;1;1717;001;05/03/25;05/03/25;210452;17569,82;0,00;9005;141383;0,00;0,00
1;1;23;001;05/03/25;05/03/25;378502;33715,80;0,00;9005;223016;0,00;0,00
1;1;1227;001;05/03/25;05/03/25;8904;1316,32;0,00;9005;64614;0,00;0,00
1;1;1228;001;05/03/25;05/03/25;8929;3948,96;0,00;9005;64614;0,00;0,00
1;1;126;001;05/03/25;05/03/25;67926;301,46;0,00;9005;518;0,00;0,00
1;1;126;001;05/03/25;05/03/25;67926;9,00;0,00;9005;518;0,00;0,00
1;1;41;001;05/03/25;05/03/25;15287;293,62;0,00;9005;19959;0,00;0,00
1;1;37;001;05/03/25;05/03/25;28751;211,38;0,00;9005;19959;0,00;0,00
1;1;42;001;05/03/25;05/03/25;15294;293,62;0,00;9005;19959;0,00;0,00
1;1;39;001;05/03/25;05/03/25;28766;211,38;0,00;9005;19959;0,00;0,00
2;1;121;001;05/03/25;05/03/25;13542;56,67;0,00;9993;154504;0,00;0,00
3;1;1235;001;05/03/25;05/03/25;8930;5018,56;0,00;9993;64614;0,00;0,00
1;1;255;001;05/03/25;05/03/25;142945;5105,26;0,00;9005;48734;0,00;0,00
2;1;205;001;05/03/25;05/03/25;60982;354,00;0,00;9993;172131;0,00;0,00
1;1;17;001;05/03/25;05/03/25;2407;390,00;0,00;9005;126630;0,00;0,00
1;1;23;001;05/03/25;05/03/25;14483;1083,92;0,00;9005;290117;0,00;0,00
1;1;22;001;05/03/25;05/03/25;14461;3083,56;0,00;9005;290117;0,00;0,00
1;1;228;001;05/03/25;05/03/25;3411;4760,00;0,00;9005;149454;0,00;0,00
1;1;438;001;05/03/25;05/03/25;97159;6398,80;0,00;9005;62207;0,00;0,00
2;1;53;001;05/03/25;05/03/25;34547;4191,23;0,00;9993;187912;0,00;0,00
3;1;11;001;05/03/25;05/03/25;8526;100,00;0,00;9993;286180;0,00;0,00
2;1;518;001;05/03/25;05/03/25;308513;64,00;0,00;9993;28946;0,00;0,00
1;1;11;001;05/03/25;05/03/25;1143;830,00;0,00;9005;258005;0,00;0,00
1;1;10;001;05/03/25;05/03/25;1270;260,00;0,00;9005;258005;0,00;0,00
1;1;14;001;05/03/25;05/03/25;202516;1222,11;0,00;9005;373846;0,00;0,00
1;1;1;001;05/03/25;05/03/25;305;1119,00;0,00;9005;445879;0,00;0,00
1;1;2;001;05/03/25;05/03/25;306;1389,34;0,00;9005;445879;0,00;0,00
2;1;359;001;05/03/25;05/03/25;1065953;14236,43;0,00;9993;1174;0,00;0,00
1;1;38;001;05/03/25;05/03/25;7379;1243,76;0,00;9005;254880;0,00;0,00
1;1;37;001;05/03/25;05/03/25;7378;1208,24;0,00;9005;254880;0,00;0,00
2;1;18;001;05/03/25;05/03/25;2040435;84,16;0,00;483;26003;0,01;0,00
1;1;139;001;06/03/25;06/03/25;128620;4631,64;0,00;0000;7018;0,00;0,00
2;1;136;001;06/03/25;06/03/25;128621;1566,60;0,00;9993;7018;0,00;0,00
3;1;138;001;06/03/25;06/03/25;128622;1426,61;0,00;9993;7018;0,00;0,00
2;1;1;001;06/03/25;06/03/25;1249;250,00;0,00;9993;335994;0,00;0,00
1;1;7;001;06/03/25;06/03/25;12060;2665,83;0,00;0000;162402;0,00;0,00
1;1;40;001;06/03/25;06/03/25;6646;485,00;0,00;0000;286154;0,00;0,00
1;1;41;001;06/03/25;06/03/25;302560;84320,83;0,00;9005;200027;0,00;0,00
1;1;74;001;06/03/25;06/03/25;27040;41592,62;0,00;0000;360268;0,00;0,00
1;1;44;001;06/03/25;06/03/25;302601;46354,10;0,00;0000;200027;0,00;0,00
1;1;42;001;06/03/25;06/03/25;302594;50746,69;0,00;0000;200027;0,00;0,00
1;1;75;001;06/03/25;06/03/25;27044;62277,08;0,00;9042;360268;0,00;0,00
1;1;79;001;06/03/25;06/03/25;27055;40663,37;0,00;0000;360268;0,00;0,00
1;1;77;001;06/03/25;06/03/25;27050;60917,61;0,00;0000;360268;0,00;0,00
1;1;78;001;06/03/25;06/03/25;27054;21011,42;0,00;0000;360268;0,00;0,00
1;1;43;001;06/03/25;06/03/25;302600;16921,99;0,00;0000;200027;0,00;0,00
1;1;76;001;06/03/25;06/03/25;27049;62999,83;0,00;9042;360268;0,00;0,00
1;1;42;001;06/03/25;06/03/25;5406;280,00;0,00;0000;265870;0,00;0,00
1;1;5;001;06/03/25;06/03/25;297;2823,13;0,00;0000;385857;0,00;0,00
1;1;53;001;06/03/25;06/03/25;295;799,00;0,00;0000;404430;0,00;0,00
1;1;254;001;06/03/25;06/03/25;142563;12752,63;0,00;0000;48734;0,00;0,00
2;1;258;001;06/03/25;06/03/25;142595;5098,66;0,00;9993;48734;0,00;0,00
3;1;12;001;06/03/25;06/03/25;150900;5105,83;0,00;9993;189513;0,00;0,00
1;1;688;001;06/03/25;06/03/25;1281767;20633,54;0,00;0000;142296;0,00;0,00
1;1;689;001;06/03/25;06/03/25;1281768;19778,13;0,00;0000;142296;0,00;0,00
1;1;690;001;06/03/25;06/03/25;1281769;20141,03;0,00;0000;142296;0,00;0,00
1;1;350;001;06/03/25;06/03/25;1064103;11320,23;0,00;0000;1174;0,00;0,00
1;1;17;001;06/03/25;06/03/25;36396;4287,40;0,00;0000;48729;0,00;0,00
2;1;1237;001;06/03/25;06/03/25;8934;5978,94;0,00;9993;64614;0,00;0,00
1;1;43;001;06/03/25;06/03/25;6658;470,00;0,00;0000;286154;0,00;0,00
1;1;1229;001;06/03/25;06/03/25;8933;6067,08;0,00;0000;64614;0,00;0,00
1;1;1230;001;06/03/25;06/03/25;8935;3304,12;0,00;0000;64614;0,00;0,00
2;1;4;001;06/03/25;06/03/25;4321;225,00;0,00;9993;370114;0,00;0,00
1;1;1;001;06/03/25;06/03/25;2037;525,00;0,00;0000;443865;0,00;0,00
1;1;256;001;06/03/25;06/03/25;143063;2036,19;0,00;0000;48734;0,00;0,00
1;1;58;001;06/03/25;06/03/25;87293;59,60;0,00;0000;658;0,00;0,00
1;1;58;001;06/03/25;06/03/25;87293;83,90;0,00;0000;658;0,00;0,00
3;1;463;001;06/03/25;06/03/25;1839918;23018,06;0,00;9993;561;0,00;0,00
1;1;16;001;06/03/25;06/03/25;12962;537,80;0,00;0000;259799;0,00;0,00
1;1;460;001;06/03/25;06/03/25;1840441;23738,05;0,00;0000;561;0,00;0,00
1;1;22;001;06/03/25;06/03/25;302032;21643,19;0,00;0000;75416;0,00;0,00
1;1;23;001;06/03/25;06/03/25;302033;21822,22;0,00;0000;75416;0,00;0,00
1;1;24;001;06/03/25;06/03/25;302034;21802,33;0,00;0000;75416;0,00;0,00
1;1;199;001;06/03/25;06/03/25;61131;98,09;0,00;0000;172131;0,00;0,00
3;1;16;001;06/03/25;06/03/25;26386;165,00;0,00;9993;186197;0,00;0,00
3;1;15;001;06/03/25;06/03/25;26383;185,00;0,00;9993;186197;0,00;0,00
1;1;2;001;06/03/25;06/03/25;191;2611,92;0,00;0000;442450;0,00;0,00
1;1;139;001;06/03/25;06/03/25;128620;9,67;0,00;0000;7018;0,00;0,00
1;1;139;001;06/03/25;06/03/25;128620;9,67;0,00;0000;7018;0,00;0,00
1;1;376;001;06/03/25;06/03/25;1243;20726,42;0,00;9005;142809;0,00;0,00
2;1;374;001;06/03/25;06/03/25;1244;12195,40;0,00;9993;142809;0,00;0,00
3;1;375;001;06/03/25;06/03/25;1245;11343,93;0,00;9993;142809;0,00;0,00
4;1;373;001;06/03/25;06/03/25;1246;282,35;0,00;9993;142809;0,00;0,00
3;1;17;001;06/03/25;06/03/25;80;750,00;0,00;483;409001;0,00;0,00
1;1;1;001;07/03/25;07/03/25;1826;3200,00;0,00;9004;428184;0,00;0,00
1;1;396;001;07/03/25;07/03/25;134766;100,00;0,00;9004;251179;0,00;0,00
1;1;110;001;07/03/25;07/03/25;1029582;182,40;0,00;9004;4856;0,00;0,00
1;1;230;001;10/03/25;10/03/25;726343;23572,74;0,00;9005;6318;0,00;0,00
1;1;66;001;10/03/25;10/03/25;10157;4696,95;0,00;9005;244096;0,00;0,00
1;1;67;001;10/03/25;10/03/25;10158;640,49;0,00;9005;244096;0,00;0,00
1;1;12;001;10/03/25;10/03/25;139300;35,97;0,00;9005;241136;0,00;0,00
1;1;151;001;10/03/25;10/03/25;14091;800,00;0,00;9005;151122;0,00;0,00
1;1;150;001;10/03/25;10/03/25;13648;700,00;0,00;9005;151122;0,00;0,00
1;1;150;001;10/03/25;10/03/25;13648;500,00;0,00;9005;151122;0,00;0,00
1;1;359;001;10/03/25;10/03/25;357904;10588,10;0,00;9005;142812;0,00;0,00
1;1;21;001;10/03/25;10/03/25;189;3610,13;0,00;9173;373844;0,00;0,00
2;1;232;001;10/03/25;10/03/25;726344;5090,85;0,00;9993;6318;0,00;0,00
2;1;391;001;10/03/25;10/03/25;132711;87,28;0,00;9993;251179;0,00;0,00
2;1;392;001;10/03/25;10/03/25;170409;203,64;0,00;9993;251179;0,00;0,00
2;1;357;001;10/03/25;10/03/25;357810;3138,61;0,00;9993;142812;0,00;0,00
3;1;394;001;10/03/25;10/03/25;132919;87,28;0,00;9993;251179;0,00;0,00
3;1;393;001;10/03/25;10/03/25;170348;203,64;0,00;9993;251179;0,00;0,00
3;1;358;001;10/03/25;10/03/25;357824;2684,84;0,00;9993;142812;0,00;0,00
4;1;84;001;10/03/25;10/03/25;67676;257,00;0,00;9993;151139;0,00;0,00
4;1;356;001;10/03/25;10/03/25;357761;1357,12;0,00;9993;142812;0,00;0,00
1;1;82;001;10/03/25;10/03/25;24885;22412,76;0,00;9005;143754;0,00;0,00
2;1;24;001;10/03/25;10/03/25;15961;504,91;0,00;9993;65163;0,00;0,00
2;1;25;001;10/03/25;10/03/25;2108;316,66;0,00;9993;65163;0,00;0,00
1;1;83;001;10/03/25;10/03/25;25026;30581,86;0,00;9173;143754;0,00;0,00
1;1;35;001;10/03/25;10/03/25;301337;67745,76;0,00;9138;200027;0,00;0,00
1;1;190;001;10/03/25;10/03/25;60475;5414,40;0,00;9005;172131;0,00;0,00
1;1;36;001;10/03/25;10/03/25;301390;53146,75;0,00;9005;200027;0,00;0,00
1;1;86;001;10/03/25;10/03/25;25045;10130,29;0,00;9005;143754;0,00;0,00
1;1;12;001;10/03/25;10/03/25;39050;2078,25;0,00;9005;107956;0,00;0,00
1;1;113;001;10/03/25;10/03/25;22389;4668,93;0,00;9005;205995;0,00;0,00
3;1;116;001;10/03/25;10/03/25;22391;1078,43;0,00;9993;205995;0,00;0,00
2;1;118;001;10/03/25;10/03/25;22386;1638,60;0,00;9993;205995;0,00;0,00
3;1;220;001;10/03/25;10/03/25;129485;5567,26;0,00;9993;174868;0,00;0,00
3;1;221;001;10/03/25;10/03/25;129489;3631,11;0,00;9993;174868;0,00;0,00
2;1;226;001;10/03/25;10/03/25;130039;1791,40;0,00;9993;174868;0,00;0,00
2;1;10;001;10/03/25;10/03/25;213458;1790,10;0,00;9993;1334;0,00;0,00
1;1;678;001;10/03/25;10/03/25;1279035;20001,51;0,00;9007;142296;0,00;0,00
1;1;680;001;10/03/25;10/03/25;1279037;20102,15;0,00;9007;142296;0,00;0,00
1;1;679;001;10/03/25;10/03/25;1279036;20102,15;0,00;9007;142296;0,00;0,00
1;1;681;001;10/03/25;10/03/25;1279038;19976,35;0,00;9007;142296;0,00;0,00
1;1;5;001;10/03/25;10/03/25;8139;3583,40;0,00;9173;341299;0,00;0,00
1;1;348;001;10/03/25;10/03/25;1061164;13178,30;0,00;9004;1174;0,00;0,00
1;1;193;001;10/03/25;10/03/25;60687;4512,00;0,00;9005;172131;0,00;0,00
1;1;16;001;10/03/25;10/03/25;36282;4423,20;0,00;9005;48729;0,00;0,00
1;1;347;001;10/03/25;10/03/25;1061163;67286,68;0,00;9173;1174;0,00;0,00
2;1;358;001;10/03/25;10/03/25;1061921;19692,54;0,00;9993;1174;0,00;0,00
3;1;354;001;10/03/25;10/03/25;1061865;19355,31;0,00;9993;1174;0,00;0,00
1;1;5;001;10/03/25;10/03/25;65229;2300,27;0,00;9005;297447;0,00;0,00
1;1;1226;001;10/03/25;10/03/25;8927;333,00;0,00;9005;64614;0,00;0,00
1;1;349;001;10/03/25;10/03/25;1061483;13290,63;0,00;9005;1174;0,00;0,00
1;1;1227;001;10/03/25;10/03/25;8904;1316,32;0,00;9005;64614;0,00;0,00
3;1;223;001;10/03/25;10/03/25;130650;1909,60;0,00;9993;174868;0,00;0,00
2;1;733;001;10/03/25;10/03/25;1282439;20224,08;0,00;9993;142296;0,00;0,00
2;1;734;001;10/03/25;10/03/25;1282440;20186,26;0,00;9993;142296;0,00;0,00
2;1;729;001;10/03/25;10/03/25;1282441;19581,05;0,00;9993;142296;0,00;0,00
2;1;730;001;10/03/25;10/03/25;1282442;20324,95;0,00;9993;142296;0,00;0,00
2;1;731;001;10/03/25;10/03/25;1282443;20362,78;0,00;9993;142296;0,00;0,00
2;1;732;001;10/03/25;10/03/25;1282444;19631,48;0,00;9993;142296;0,00;0,00
1;1;121;001;10/03/25;10/03/25;12744;5525,78;0,00;9138;1357;0,00;0,00
1;1;702;001;10/03/25;10/03/25;1282296;19372,53;0,00;9005;142296;0,00;0,00
1;1;703;001;10/03/25;10/03/25;1282297;19649,28;0,00;9005;142296;0,00;0,00
1;1;704;001;10/03/25;10/03/25;1282298;20341,16;0,00;9005;142296;0,00;0,00
1;1;77;001;10/03/25;10/03/25;7755;590,94;0,00;9005;127270;0,00;0,00
1;1;63;001;10/03/25;10/03/25;52842;325,93;0,00;9005;359147;0,00;0,00
1;1;78;001;10/03/25;10/03/25;6781;516,50;0,00;9005;223025;0,00;0,00
1;1;62;001;10/03/25;10/03/25;17114;360,00;0,00;9005;109864;0,00;0,00
1;1;196;001;10/03/25;10/03/25;60939;9024,00;0,00;9005;172131;0,00;0,00
1;1;3;001;10/03/25;10/03/25;867;1897,50;0,00;9005;328777;0,00;0,00
1;1;13;001;10/03/25;10/03/25;302366;21782,44;0,00;9005;75416;0,00;0,00
1;1;14;001;10/03/25;10/03/25;302367;21702,86;0,00;9005;75416;0,00;0,00
1;1;7;001;10/03/25;10/03/25;302199;21682,97;0,00;0000;75416;0,00;0,00
1;1;8;001;10/03/25;10/03/25;302200;21702,86;0,00;0000;75416;0,00;0,00
1;1;9;001;10/03/25;10/03/25;302201;21782,44;0,00;9173;75416;0,00;0,00
1;1;1;001;10/03/25;10/03/25;302150;21563,61;0,00;9005;75416;0,00;0,00
1;1;2;001;10/03/25;10/03/25;302151;21563,61;0,00;9005;75416;0,00;0,00
1;1;3;001;10/03/25;10/03/25;302152;21643,19;0,00;9005;75416;0,00;0,00
1;1;12;001;10/03/25;10/03/25;302219;21225,44;0,00;9004;75416;0,00;0,00
1;1;11;001;10/03/25;10/03/25;302218;21702,86;0,00;0000;75416;0,00;0,00
1;1;10;001;10/03/25;10/03/25;302217;21842,11;0,00;9173;75416;0,00;0,00
1;1;4;001;10/03/25;10/03/25;302175;21523,83;0,00;9005;75416;0,00;0,00
1;1;5;001;10/03/25;10/03/25;302176;21523,83;0,00;9005;75416;0,00;0,00
1;1;6;001;10/03/25;10/03/25;302177;21901,79;0,00;9173;75416;0,00;0,00
1;1;15;001;10/03/25;10/03/25;302368;21205,55;0,00;9005;75416;0,00;0,00
1;1;19;001;10/03/25;10/03/25;302393;21822,22;0,00;9005;75416;0,00;0,00
1;1;20;001;10/03/25;10/03/25;302394;21663,08;0,00;9005;75416;0,00;0,00
1;1;21;001;10/03/25;10/03/25;302395;21782,44;0,00;9005;75416;0,00;0,00
1;1;16;001;10/03/25;10/03/25;302161;21444,26;0,00;9005;75416;0,00;0,00
1;1;17;001;10/03/25;10/03/25;302162;21782,44;0,00;0000;75416;0,00;0,00
1;1;18;001;10/03/25;10/03/25;302163;21543,72;0,00;9005;75416;0,00;0,00
1;1;257;001;10/03/25;10/03/25;143315;2702,12;0,00;9005;48734;0,00;0,00
1;1;461;001;10/03/25;10/03/25;1840816;15436,57;0,00;9005;561;0,00;0,00
